player_id,player_name,year,max_ev,hard_hit_pct,barrel_pct
475253,"Smoak, Justin",2015,111.1,46.4,12.8
570482,"Urshela, Gio",2015,108.6,33.8,4.3
541650,"Pérez, Hernán",2015,108.0,28.8,2.4
573131,"Ruf, Darin",2015,110.8,42.1,7.9
571466,"Barnhart, Tucker",2015,104.1,19.3,0.5
519237,"Rupp, Cameron",2015,110.4,34.8,7.5
554429,"Ackley, Dustin",2015,109.6,42.5,6.5
542454,"Santana, Danny",2015,109.7,23.5,0.5
430948,"Callaspo, Alberto",2015,101.2,17.6,0.5
519025,"Middlebrooks, Will",2015,113.3,36.2,7.5
446308,"Wieters, Matt",2015,107.8,32.5,6.2
435401,"Schumaker, Skip",2015,105.3,22.7,1.0
455104,"Iannetta, Chris",2015,112.8,35.4,6.8
543216,"Gillaspie, Conor",2015,107.0,26.6,1.6
518595,"d'Arnaud, Travis",2015,109.7,35.4,6.8
433217,"Blanco, Andrés",2015,106.9,26.6,5.2
449181,"Orlando, Paulo",2015,112.8,37.7,5.2
488681,"Barnes, Brandon",2015,108.3,25.3,1.1
475247,"Flaherty, Ryan",2015,112.1,32.1,6.3
476704,"Lowrie, Jed",2015,105.8,34.9,2.6
573135,"Saladino, Tyler",2015,106.5,34.4,2.1
518618,"Dietrich, Derek",2015,110.9,35.6,9.0
431171,"McGehee, Casey",2015,109.4,34.2,3.7
519317,"Stanton, Giancarlo",2015,120.3,52.9,24.1
467070,"Herrera, Elian",2015,107.0,25.7,2.7
501659,"Almonte, Abraham",2015,110.1,34.1,5.9
459964,"Joyce, Matt",2015,107.7,27.9,3.3
407812,"Holliday, Matt",2015,113.3,39.9,4.9
606466,"Marte, Ketel",2015,109.3,27.8,1.7
572039,"Piscotty, Stephen",2015,109.1,41.3,9.5
445055,"Jay, Jon",2015,111.5,29.1,1.7
455139,"Chirinos, Robinson",2015,109.7,33.7,7.9
608700,"Plawecki, Kevin",2015,112.8,32.2,3.4
501647,"Rosario, Wilin",2015,113.8,33.9,4.5
581527,"Travis, Devon",2015,108.5,36.9,8.0
452239,"Maxwell, Justin",2015,110.7,32.0,5.1
542994,"Butler, Joey",2015,109.6,39.4,6.3
572033,"Phegley, Josh",2015,107.6,27.4,4.0
493596,"Beckham, Gordon",2015,105.6,23.1,1.2
460060,"Pennington, Cliff",2015,104.5,26.2,2.9
477195,"Davis, Ike",2015,110.4,39.5,5.2
543768,"Shaw, Travis",2015,113.3,36.8,7.6
501983,"Snider, Travis",2015,110.1,38.0,3.5
502481,"Dyson, Jarrod",2015,105.3,20.0,0.6
571976,"Myers, Wil",2015,112.5,40.0,7.1
453400,"Johnson, Chris",2015,112.9,37.1,5.3
446359,"Cozart, Zack",2015,102.8,22.5,3.0
572816,"Dickerson, Corey",2015,111.8,38.1,10.7
430897,"Swisher, Nick",2015,106.0,29.8,3.0
455117,"Maldonado, Martín",2015,109.8,30.5,2.4
446481,"Rodríguez, Sean",2015,111.7,25.9,6.6
430652,"Bourgeois, Jason",2015,104.3,22.0,1.2
475100,"Van Slyke, Scott",2015,108.5,31.7,5.5
648717,"Guerrero, Alex",2015,107.0,32.9,7.9
593934,"Sanó, Miguel",2015,113.6,54.9,20.4
456488,"Núñez, Eduardo",2015,111.0,31.5,2.5
452254,"Pence, Hunter",2015,113.5,39.0,13.2
456121,"Denorfia, Chris",2015,110.3,37.1,3.8
571771,"Hernández, Enrique",2015,109.2,43.4,5.0
611177,"García, Adonis",2015,108.3,42.4,8.2
656941,"Schwarber, Kyle",2015,111.3,42.3,12.2
598265,"Bradley Jr., Jackie",2015,108.0,39.1,6.4
425549,"Barmes, Clint",2015,103.8,15.5,2.6
453203,"Robinson, Shane",2015,106.3,21.9,0.6
434604,"Morse, Michael",2015,115.6,39.2,9.8
502126,"Brown, Domonic",2015,110.6,28.1,4.6
425664,"Victorino, Shane",2015,108.6,17.9,0.0
607385,"Collins, Tyler",2015,109.0,31.3,5.3
451089,"Peterson, Shane",2015,107.0,40.0,2.7
444379,"Jaso, John",2015,109.4,38.5,9.5
430404,"Gomes, Jonny",2015,107.5,33.3,4.1
474443,"De Jesús Jr., Iván",2015,102.9,28.6,2.7
430321,"Young, Delmon",2015,109.8,35.6,2.1
425900,"Navarro, Dioner",2015,107.3,27.4,5.5
454560,"Ellis, A.J.",2015,108.5,32.2,6.8
425834,"Upton, B.J.",2015,108.7,37.2,6.2
518614,"Descalso, Daniel",2015,105.6,25.7,2.8
408047,"Morneau, Justin",2015,109.6,39.2,5.6
461865,"Romine, Andrew",2015,104.1,22.4,0.0
489138,"Moore, Tyler",2015,112.0,35.0,6.3
474233,"Conger, Hank",2015,107.8,34.8,7.1
488721,"Bourjos, Peter",2015,108.8,24.8,3.5
408307,"Crawford, Carl",2015,108.4,41.4,7.1
493472,"Campbell, Eric",2015,106.6,36.0,4.3
542921,"Beckham, Tim",2015,109.5,37.7,5.8
605509,"Tomlinson, Kelby",2015,106.7,31.2,0.0
624424,"Conforto, Michael",2015,115.0,47.4,9.5
452672,"Hanigan, Ryan",2015,106.4,22.6,0.7
571431,"Adams, Matt",2015,110.1,34.8,5.9
455755,"Stewart, Chris",2015,102.9,16.3,0.0
485567,"Carrera, Ezequiel",2015,106.9,31.3,5.2
457454,"Saltalamacchia, Jarrod",2015,111.3,42.1,14.3
543776,"Shuck, JB",2015,107.2,23.5,0.0
519295,"Smolinski, Jake",2015,110.4,30.5,4.6
500743,"Rojas, Miguel",2015,107.4,30.8,0.0
430605,"Raburn, Ryan",2015,110.1,47.7,9.2
547379,"Pérez, Roberto",2015,112.0,39.4,8.7
434567,"Soto, Geovany",2015,108.1,42.4,7.2
460099,"Reimold, Nolan",2015,111.8,28.5,7.3
542194,"Bethancourt, Christian",2015,111.2,31.1,2.5
518653,"Elmore, Jake",2015,101.7,11.6,0.0
573627,"Vargas, Kennys",2015,113.9,41.3,5.0
502261,"Gillespie, Cole",2015,105.6,33.3,2.5
285078,"Hamilton, Josh",2015,112.3,39.2,8.3
429711,"Gutierrez, Franklin",2015,110.3,46.6,16.9
595386,"Rogers, Jason",2015,109.1,46.6,5.9
571974,"Murphy, John Ryan",2015,108.8,42.2,5.2
431151,"Wright, David",2015,108.3,40.9,9.5
491696,"Sucre, Jesús",2015,106.0,25.2,0.9
488810,"Cruz, Tony",2015,109.5,28.3,6.2
605227,"Featherston, Taylor",2015,107.1,25.7,2.7
488671,"Avila, Alex",2015,109.0,48.7,10.6
502054,"Pham, Tommy",2015,113.0,44.2,11.5
465674,"Ciriaco, Pedro",2015,108.8,14.7,2.8
468406,"Herrera, Jonathan",2015,103.0,14.0,0.9
434540,"Jones, Garrett",2015,106.1,38.3,3.7
488912,"Gosewisch, Tuffy",2015,106.4,27.4,0.0
595978,"Hedges, Austin",2015,108.3,24.8,1.0
537953,"Nava, Daniel",2015,105.8,32.4,2.9
595885,"Bird, Greg",2015,110.8,53.3,15.2
424325,"Ross, David",2015,107.6,33.7,5.9
518953,"Lough, David",2015,107.9,20.8,2.0
424825,"Crisp, Coco",2015,103.8,20.8,1.0
502582,"Schafer, Logan",2015,105.3,30.0,1.0
501255,"Ynoa, Rafael",2015,105.4,17.0,0.0
446653,"Lobatón, Jose",2015,107.3,29.3,6.1
516811,"Pérez, Eury",2015,107.9,16.2,1.0
570267,"Santana, Domingo",2015,110.8,34.3,14.1
571437,"Altherr, Aaron",2015,110.0,43.4,3.0
435064,"Wilson, Bobby",2015,105.6,22.9,1.0
572204,"Thompson, Trayce",2015,111.6,36.5,8.3
501303,"Adrianza, Ehire",2015,104.8,22.1,1.1
506702,"León, Sandy",2015,104.9,17.4,1.1
594838,"Gosselin, Phil",2015,104.3,33.0,5.5
518568,"Colón, Christian",2015,107.5,19.8,0.0
572180,"Susac, Andrew",2015,109.8,37.8,6.7
467143,"Gómez, Héctor",2015,111.8,29.2,3.4
542340,"Villar, Jonathan",2015,110.7,38.2,3.4
543742,"Sands, Jerry",2015,110.3,40.9,5.7
502182,"Clevenger, Steve",2015,105.9,31.8,2.3
621439,"Buxton, Byron",2015,106.6,21.8,3.4
502374,"McKenry, Michael",2015,108.0,36.8,10.3
460077,"Butera, Drew",2015,104.3,18.6,2.3
593643,"Alberto, Hanser",2015,103.5,12.9,0.0
489267,"Rosales, Adam",2015,105.0,29.8,6.0
448605,"Ruggiano, Justin",2015,107.5,42.9,14.3
460269,"Gimenez, Chris",2015,107.7,28.9,7.2
593495,"Castro, Daniel",2015,106.2,11.0,0.0
457775,"Jennings, Desmond",2015,109.3,26.8,1.2
544925,"den Dekker, Matthew",2015,110.1,35.8,7.4
462564,"Uggla, Dan",2015,109.0,43.2,6.2
524968,"Montero, Jesus",2015,112.8,42.5,8.8
608369,"Seager, Corey",2015,110.3,41.8,10.1
518902,"Kozma, Pete",2015,100.6,11.4,0.0
543590,"Nieuwenhuis, Kirk",2015,109.1,41.8,7.6
460055,"Mayberry Jr., John",2015,106.3,22.1,2.6
465784,"Cabrera, Everth",2015,105.9,26.0,0.0
543484,"Mahtook, Mikie",2015,111.5,42.7,12.0
